Customer_ID,Customer_Name,Gender,DOB,Email,Phone,City,State,Country,Join_Date
CUST01031,Customer 1031,Male,1995-01-01,customer1031@mail.com,9900001031,Bengaluru,State,India,2024-01-01
CUST01032,Customer 1032,Female,1995-01-01,customer1032@mail.com,9900001032,Chennai,State,India,2024-01-01
CUST01033,Customer 1033,Male,1995-01-01,customer1033@mail.com,9900001033,Mumbai,State,India,2024-01-01
CUST01034,Customer 1034,Female,1995-01-01,customer1034@mail.com,9900001034,Delhi,State,India,2024-01-01
CUST01035,Customer 1035,Male,1995-01-01,customer1035@mail.com,9900001035,Pune,State,India,2024-01-01
CUST01036,Customer 1036,Female,1995-01-01,customer1036@mail.com,9900001036,Vijayawada,State,India,2024-01-01
CUST01037,Customer 1037,Male,1995-01-01,customer1037@mail.com,9900001037,Visakhapatnam,State,India,2024-01-01
CUST01038,Customer 1038,Female,1995-01-01,customer1038@mail.com,9900001038,Jaipur,State,India,2024-01-01
CUST01039,Customer 1039,Male,1995-01-01,customer1039@mail.com,9900001039,Ahmedabad,State,India,2024-01-01
CUST01040,Customer 1040,Female,1995-01-01,customer1040@mail.com,9900001040,Hyderabad,State,India,2024-01-01
CUST01041,Customer 1041,Male,1995-01-01,customer1041@mail.com,9900001041,Bengaluru,State,India,2024-01-01
CUST01042,Customer 1042,Female,1995-01-01,customer1042@mail.com,9900001042,Chennai,State,India,2024-01-01
CUST01043,Customer 1043,Male,1995-01-01,customer1043@mail.com,9900001043,Mumbai,State,India,2024-01-01
CUST01044,Customer 1044,Female,1995-01-01,customer1044@mail.com,9900001044,Delhi,State,India,2024-01-01
CUST01045,Customer 1045,Male,1995-01-01,customer1045@mail.com,9900001045,Pune,State,India,2024-01-01
CUST01046,Customer 1046,Female,1995-01-01,customer1046@mail.com,9900001046,Vijayawada,State,India,2024-01-01
CUST01047,Customer 1047,Male,1995-01-01,customer1047@mail.com,9900001047,Visakhapatnam,State,India,2024-01-01
CUST01048,Customer 1048,Female,1995-01-01,customer1048@mail.com,9900001048,Jaipur,State,India,2024-01-01
CUST01049,Customer 1049,Male,1995-01-01,customer1049@mail.com,9900001049,Ahmedabad,State,India,2024-01-01
CUST01050,Customer 1050,Female,1995-01-01,customer1050@mail.com,9900001050,Hyderabad,State,India,2024-01-01
CUST01051,Customer 1051,Male,1995-01-01,customer1051@mail.com,9900001051,Bengaluru,State,India,2024-01-01
CUST01052,Customer 1052,Female,1995-01-01,customer1052@mail.com,9900001052,Chennai,State,India,2024-01-01
CUST01053,Customer 1053,Male,1995-01-01,customer1053@mail.com,9900001053,Mumbai,State,India,2024-01-01
CUST01054,Customer 1054,Female,1995-01-01,customer1054@mail.com,9900001054,Delhi,State,India,2024-01-01
CUST01055,Customer 1055,Male,1995-01-01,customer1055@mail.com,9900001055,Pune,State,India,2024-01-01
CUST01056,Customer 1056,Female,1995-01-01,customer1056@mail.com,9900001056,Vijayawada,State,India,2024-01-01
CUST01057,Customer 1057,Male,1995-01-01,customer1057@mail.com,9900001057,Visakhapatnam,State,India,2024-01-01
CUST01058,Customer 1058,Female,1995-01-01,customer1058@mail.com,9900001058,Jaipur,State,India,2024-01-01
CUST01059,Customer 1059,Male,1995-01-01,customer1059@mail.com,9900001059,Ahmedabad,State,India,2024-01-01
CUST01060,Customer 1060,Female,1995-01-01,customer1060@mail.com,9900001060,Hyderabad,State,India,2024-01-01
CUST01061,Customer 1061,Male,1995-01-01,customer1061@mail.com,9900001061,Bengaluru,State,India,2024-01-01
CUST01062,Customer 1062,Female,1995-01-01,customer1062@mail.com,9900001062,Chennai,State,India,2024-01-01
CUST01063,Customer 1063,Male,1995-01-01,customer1063@mail.com,9900001063,Mumbai,State,India,2024-01-01
CUST01064,Customer 1064,Female,1995-01-01,customer1064@mail.com,9900001064,Delhi,State,India,2024-01-01
CUST01065,Customer 1065,Male,1995-01-01,customer1065@mail.com,9900001065,Pune,State,India,2024-01-01
CUST01066,Customer 1066,Female,1995-01-01,customer1066@mail.com,9900001066,Vijayawada,State,India,2024-01-01
CUST01067,Customer 1067,Male,1995-01-01,customer1067@mail.com,9900001067,Visakhapatnam,State,India,2024-01-01
CUST01068,Customer 1068,Female,1995-01-01,customer1068@mail.com,9900001068,Jaipur,State,India,2024-01-01
CUST01069,Customer 1069,Male,1995-01-01,customer1069@mail.com,9900001069,Ahmedabad,State,India,2024-01-01
CUST01070,Customer 1070,Female,1995-01-01,customer1070@mail.com,9900001070,Hyderabad,State,India,2024-01-01
CUST01071,Customer 1071,Male,1995-01-01,customer1071@mail.com,9900001071,Bengaluru,State,India,2024-01-01
CUST01072,Customer 1072,Female,1995-01-01,customer1072@mail.com,9900001072,Chennai,State,India,2024-01-01
CUST01073,Customer 1073,Male,1995-01-01,customer1073@mail.com,9900001073,Mumbai,State,India,2024-01-01
CUST01074,Customer 1074,Female,1995-01-01,customer1074@mail.com,9900001074,Delhi,State,India,2024-01-01
CUST01075,Customer 1075,Male,1995-01-01,customer1075@mail.com,9900001075,Pune,State,India,2024-01-01
CUST01076,Customer 1076,Female,1995-01-01,customer1076@mail.com,9900001076,Vijayawada,State,India,2024-01-01
CUST01077,Customer 1077,Male,1995-01-01,customer1077@mail.com,9900001077,Visakhapatnam,State,India,2024-01-01
CUST01078,Customer 1078,Female,1995-01-01,customer1078@mail.com,9900001078,Jaipur,State,India,2024-01-01
CUST01079,Customer 1079,Male,1995-01-01,customer1079@mail.com,9900001079,Ahmedabad,State,India,2024-01-01
CUST01080,Customer 1080,Female,1995-01-01,customer1080@mail.com,9900001080,Hyderabad,State,India,2024-01-01
CUST01081,Customer 1081,Male,1995-01-01,customer1081@mail.com,9900001081,Bengaluru,State,India,2024-01-01
CUST01082,Customer 1082,Female,1995-01-01,customer1082@mail.com,9900001082,Chennai,State,India,2024-01-01
CUST01083,Customer 1083,Male,1995-01-01,customer1083@mail.com,9900001083,Mumbai,State,India,2024-01-01
CUST01084,Customer 1084,Female,1995-01-01,customer1084@mail.com,9900001084,Delhi,State,India,2024-01-01
CUST01085,Customer 1085,Male,1995-01-01,customer1085@mail.com,9900001085,Pune,State,India,2024-01-01
CUST01086,Customer 1086,Female,1995-01-01,customer1086@mail.com,9900001086,Vijayawada,State,India,2024-01-01
CUST01087,Customer 1087,Male,1995-01-01,customer1087@mail.com,9900001087,Visakhapatnam,State,India,2024-01-01
CUST01088,Customer 1088,Female,1995-01-01,customer1088@mail.com,9900001088,Jaipur,State,India,2024-01-01
CUST01089,Customer 1089,Male,1995-01-01,customer1089@mail.com,9900001089,Ahmedabad,State,India,2024-01-01
CUST01090,Customer 1090,Female,1995-01-01,customer1090@mail.com,9900001090,Hyderabad,State,India,2024-01-01
CUST01091,Customer 1091,Male,1995-01-01,customer1091@mail.com,9900001091,Bengaluru,State,India,2024-01-01
CUST01092,Customer 1092,Female,1995-01-01,customer1092@mail.com,9900001092,Chennai,State,India,2024-01-01
CUST01093,Customer 1093,Male,1995-01-01,customer1093@mail.com,9900001093,Mumbai,State,India,2024-01-01
CUST01094,Customer 1094,Female,1995-01-01,customer1094@mail.com,9900001094,Delhi,State,India,2024-01-01
CUST01095,Customer 1095,Male,1995-01-01,customer1095@mail.com,9900001095,Pune,State,India,2024-01-01
CUST01096,Customer 1096,Female,1995-01-01,customer1096@mail.com,9900001096,Vijayawada,State,India,2024-01-01
CUST01097,Customer 1097,Male,1995-01-01,customer1097@mail.com,9900001097,Visakhapatnam,State,India,2024-01-01
CUST01098,Customer 1098,Female,1995-01-01,customer1098@mail.com,9900001098,Jaipur,State,India,2024-01-01
CUST01099,Customer 1099,Male,1995-01-01,customer1099@mail.com,9900001099,Ahmedabad,State,India,2024-01-01
CUST01100,Customer 1100,Female,1995-01-01,customer1100@mail.com,9900001100,Hyderabad,State,India,2024-01-01
CUST01101,Customer 1101,Male,1995-01-01,customer1101@mail.com,9900001101,Bengaluru,State,India,2024-01-01
CUST01102,Customer 1102,Female,1995-01-01,customer1102@mail.com,9900001102,Chennai,State,India,2024-01-01
CUST01103,Customer 1103,Male,1995-01-01,customer1103@mail.com,9900001103,Mumbai,State,India,2024-01-01
CUST01104,Customer 1104,Female,1995-01-01,customer1104@mail.com,9900001104,Delhi,State,India,2024-01-01
CUST01105,Customer 1105,Male,1995-01-01,customer1105@mail.com,9900001105,Pune,State,India,2024-01-01
CUST01106,Customer 1106,Female,1995-01-01,customer1106@mail.com,9900001106,Vijayawada,State,India,2024-01-01
CUST01107,Customer 1107,Male,1995-01-01,customer1107@mail.com,9900001107,Visakhapatnam,State,India,2024-01-01
CUST01108,Customer 1108,Female,1995-01-01,customer1108@mail.com,9900001108,Jaipur,State,India,2024-01-01
CUST01109,Customer 1109,Male,1995-01-01,customer1109@mail.com,9900001109,Ahmedabad,State,India,2024-01-01
CUST01110,Customer 1110,Female,1995-01-01,customer1110@mail.com,9900001110,Hyderabad,State,India,2024-01-01
CUST01111,Customer 1111,Male,1995-01-01,customer1111@mail.com,9900001111,Bengaluru,State,India,2024-01-01
CUST01112,Customer 1112,Female,1995-01-01,customer1112@mail.com,9900001112,Chennai,State,India,2024-01-01
CUST01113,Customer 1113,Male,1995-01-01,customer1113@mail.com,9900001113,Mumbai,State,India,2024-01-01
CUST01114,Customer 1114,Female,1995-01-01,customer1114@mail.com,9900001114,Delhi,State,India,2024-01-01
CUST01115,Customer 1115,Male,1995-01-01,customer1115@mail.com,9900001115,Pune,State,India,2024-01-01
CUST01116,Customer 1116,Female,1995-01-01,customer1116@mail.com,9900001116,Vijayawada,State,India,2024-01-01
CUST01117,Customer 1117,Male,1995-01-01,customer1117@mail.com,9900001117,Visakhapatnam,State,India,2024-01-01
CUST01118,Customer 1118,Female,1995-01-01,customer1118@mail.com,9900001118,Jaipur,State,India,2024-01-01
CUST01119,Customer 1119,Male,1995-01-01,customer1119@mail.com,9900001119,Ahmedabad,State,India,2024-01-01
CUST01120,Customer 1120,Female,1995-01-01,customer1120@mail.com,9900001120,Hyderabad,State,India,2024-01-01
CUST01121,Customer 1121,Male,1995-01-01,customer1121@mail.com,9900001121,Bengaluru,State,India,2024-01-01
CUST01122,Customer 1122,Female,1995-01-01,customer1122@mail.com,9900001122,Chennai,State,India,2024-01-01
CUST01123,Customer 1123,Male,1995-01-01,customer1123@mail.com,9900001123,Mumbai,State,India,2024-01-01
CUST01124,Customer 1124,Female,1995-01-01,customer1124@mail.com,9900001124,Delhi,State,India,2024-01-01
CUST01125,Customer 1125,Male,1995-01-01,customer1125@mail.com,9900001125,Pune,State,India,2024-01-01
CUST01126,Customer 1126,Female,1995-01-01,customer1126@mail.com,9900001126,Vijayawada,State,India,2024-01-01
CUST01127,Customer 1127,Male,1995-01-01,customer1127@mail.com,9900001127,Visakhapatnam,State,India,2024-01-01
CUST01128,Customer 1128,Female,1995-01-01,customer1128@mail.com,9900001128,Jaipur,State,India,2024-01-01
CUST01129,Customer 1129,Male,1995-01-01,customer1129@mail.com,9900001129,Ahmedabad,State,India,2024-01-01
CUST01130,Customer 1130,Female,1995-01-01,customer1130@mail.com,9900001130,Hyderabad,State,India,2024-01-01
CUST01131,Customer 1131,Male,1995-01-01,customer1131@mail.com,9900001131,Bengaluru,State,India,2024-01-01
CUST01132,Customer 1132,Female,1995-01-01,customer1132@mail.com,9900001132,Chennai,State,India,2024-01-01
CUST01133,Customer 1133,Male,1995-01-01,customer1133@mail.com,9900001133,Mumbai,State,India,2024-01-01
CUST01134,Customer 1134,Female,1995-01-01,customer1134@mail.com,9900001134,Delhi,State,India,2024-01-01
CUST01135,Customer 1135,Male,1995-01-01,customer1135@mail.com,9900001135,Pune,State,India,2024-01-01
CUST01136,Customer 1136,Female,1995-01-01,customer1136@mail.com,9900001136,Vijayawada,State,India,2024-01-01
CUST01137,Customer 1137,Male,1995-01-01,customer1137@mail.com,9900001137,Visakhapatnam,State,India,2024-01-01
CUST01138,Customer 1138,Female,1995-01-01,customer1138@mail.com,9900001138,Jaipur,State,India,2024-01-01
CUST01139,Customer 1139,Male,1995-01-01,customer1139@mail.com,9900001139,Ahmedabad,State,India,2024-01-01
CUST01140,Customer 1140,Female,1995-01-01,customer1140@mail.com,9900001140,Hyderabad,State,India,2024-01-01
CUST01141,Customer 1141,Male,1995-01-01,customer1141@mail.com,9900001141,Bengaluru,State,India,2024-01-01
CUST01142,Customer 1142,Female,1995-01-01,customer1142@mail.com,9900001142,Chennai,State,India,2024-01-01
CUST01143,Customer 1143,Male,1995-01-01,customer1143@mail.com,9900001143,Mumbai,State,India,2024-01-01
CUST01144,Customer 1144,Female,1995-01-01,customer1144@mail.com,9900001144,Delhi,State,India,2024-01-01
CUST01145,Customer 1145,Male,1995-01-01,customer1145@mail.com,9900001145,Pune,State,India,2024-01-01
CUST01146,Customer 1146,Female,1995-01-01,customer1146@mail.com,9900001146,Vijayawada,State,India,2024-01-01
CUST01147,Customer 1147,Male,1995-01-01,customer1147@mail.com,9900001147,Visakhapatnam,State,India,2024-01-01
CUST01148,Customer 1148,Female,1995-01-01,customer1148@mail.com,9900001148,Jaipur,State,India,2024-01-01
CUST01149,Customer 1149,Male,1995-01-01,customer1149@mail.com,9900001149,Ahmedabad,State,India,2024-01-01
CUST01150,Customer 1150,Female,1995-01-01,customer1150@mail.com,9900001150,Hyderabad,State,India,2024-01-01
CUST01151,Customer 1151,Male,1995-01-01,customer1151@mail.com,9900001151,Bengaluru,State,India,2024-01-01
CUST01152,Customer 1152,Female,1995-01-01,customer1152@mail.com,9900001152,Chennai,State,India,2024-01-01
CUST01153,Customer 1153,Male,1995-01-01,customer1153@mail.com,9900001153,Mumbai,State,India,2024-01-01
CUST01154,Customer 1154,Female,1995-01-01,customer1154@mail.com,9900001154,Delhi,State,India,2024-01-01
CUST01155,Customer 1155,Male,1995-01-01,customer1155@mail.com,9900001155,Pune,State,India,2024-01-01
CUST01156,Customer 1156,Female,1995-01-01,customer1156@mail.com,9900001156,Vijayawada,State,India,2024-01-01
CUST01157,Customer 1157,Male,1995-01-01,customer1157@mail.com,9900001157,Visakhapatnam,State,India,2024-01-01
CUST01158,Customer 1158,Female,1995-01-01,customer1158@mail.com,9900001158,Jaipur,State,India,2024-01-01
CUST01159,Customer 1159,Male,1995-01-01,customer1159@mail.com,9900001159,Ahmedabad,State,India,2024-01-01
CUST01160,Customer 1160,Female,1995-01-01,customer1160@mail.com,9900001160,Hyderabad,State,India,2024-01-01
CUST01161,Customer 1161,Male,1995-01-01,customer1161@mail.com,9900001161,Bengaluru,State,India,2024-01-01
CUST01162,Customer 1162,Female,1995-01-01,customer1162@mail.com,9900001162,Chennai,State,India,2024-01-01
CUST01163,Customer 1163,Male,1995-01-01,customer1163@mail.com,9900001163,Mumbai,State,India,2024-01-01
CUST01164,Customer 1164,Female,1995-01-01,customer1164@mail.com,9900001164,Delhi,State,India,2024-01-01
CUST01165,Customer 1165,Male,1995-01-01,customer1165@mail.com,9900001165,Pune,State,India,2024-01-01
CUST01166,Customer 1166,Female,1995-01-01,customer1166@mail.com,9900001166,Vijayawada,State,India,2024-01-01
CUST01167,Customer 1167,Male,1995-01-01,customer1167@mail.com,9900001167,Visakhapatnam,State,India,2024-01-01
CUST01168,Customer 1168,Female,1995-01-01,customer1168@mail.com,9900001168,Jaipur,State,India,2024-01-01
CUST01169,Customer 1169,Male,1995-01-01,customer1169@mail.com,9900001169,Ahmedabad,State,India,2024-01-01
CUST01170,Customer 1170,Female,1995-01-01,customer1170@mail.com,9900001170,Hyderabad,State,India,2024-01-01
CUST01171,Customer 1171,Male,1995-01-01,customer1171@mail.com,9900001171,Bengaluru,State,India,2024-01-01
CUST01172,Customer 1172,Female,1995-01-01,customer1172@mail.com,9900001172,Chennai,State,India,2024-01-01
CUST01173,Customer 1173,Male,1995-01-01,customer1173@mail.com,9900001173,Mumbai,State,India,2024-01-01
CUST01174,Customer 1174,Female,1995-01-01,customer1174@mail.com,9900001174,Delhi,State,India,2024-01-01
CUST01175,Customer 1175,Male,1995-01-01,customer1175@mail.com,9900001175,Pune,State,India,2024-01-01
CUST01176,Customer 1176,Female,1995-01-01,customer1176@mail.com,9900001176,Vijayawada,State,India,2024-01-01
CUST01177,Customer 1177,Male,1995-01-01,customer1177@mail.com,9900001177,Visakhapatnam,State,India,2024-01-01
CUST01178,Customer 1178,Female,1995-01-01,customer1178@mail.com,9900001178,Jaipur,State,India,2024-01-01
CUST01179,Customer 1179,Male,1995-01-01,customer1179@mail.com,9900001179,Ahmedabad,State,India,2024-01-01
CUST01180,Customer 1180,Female,1995-01-01,customer1180@mail.com,9900001180,Hyderabad,State,India,2024-01-01
CUST01181,Customer 1181,Male,1995-01-01,customer1181@mail.com,9900001181,Bengaluru,State,India,2024-01-01
CUST01182,Customer 1182,Female,1995-01-01,customer1182@mail.com,9900001182,Chennai,State,India,2024-01-01
CUST01183,Customer 1183,Male,1995-01-01,customer1183@mail.com,9900001183,Mumbai,State,India,2024-01-01
CUST01184,Customer 1184,Female,1995-01-01,customer1184@mail.com,9900001184,Delhi,State,India,2024-01-01
CUST01185,Customer 1185,Male,1995-01-01,customer1185@mail.com,9900001185,Pune,State,India,2024-01-01
CUST01186,Customer 1186,Female,1995-01-01,customer1186@mail.com,9900001186,Vijayawada,State,India,2024-01-01
CUST01187,Customer 1187,Male,1995-01-01,customer1187@mail.com,9900001187,Visakhapatnam,State,India,2024-01-01
CUST01188,Customer 1188,Female,1995-01-01,customer1188@mail.com,9900001188,Jaipur,State,India,2024-01-01
CUST01189,Customer 1189,Male,1995-01-01,customer1189@mail.com,9900001189,Ahmedabad,State,India,2024-01-01
CUST01190,Customer 1190,Female,1995-01-01,customer1190@mail.com,9900001190,Hyderabad,State,India,2024-01-01
CUST01191,Customer 1191,Male,1995-01-01,customer1191@mail.com,9900001191,Bengaluru,State,India,2024-01-01
CUST01192,Customer 1192,Female,1995-01-01,customer1192@mail.com,9900001192,Chennai,State,India,2024-01-01
CUST01193,Customer 1193,Male,1995-01-01,customer1193@mail.com,9900001193,Mumbai,State,India,2024-01-01
CUST01194,Customer 1194,Female,1995-01-01,customer1194@mail.com,9900001194,Delhi,State,India,2024-01-01
CUST01195,Customer 1195,Male,1995-01-01,customer1195@mail.com,9900001195,Pune,State,India,2024-01-01
CUST01196,Customer 1196,Female,1995-01-01,customer1196@mail.com,9900001196,Vijayawada,State,India,2024-01-01
CUST01197,Customer 1197,Male,1995-01-01,customer1197@mail.com,9900001197,Visakhapatnam,State,India,2024-01-01
CUST01198,Customer 1198,Female,1995-01-01,customer1198@mail.com,9900001198,Jaipur,State,India,2024-01-01
CUST01199,Customer 1199,Male,1995-01-01,customer1199@mail.com,9900001199,Ahmedabad,State,India,2024-01-01
CUST01200,Customer 1200,Female,1995-01-01,customer1200@mail.com,9900001200,Hyderabad,State,India,2024-01-01
CUST01201,Customer 1201,Male,1995-01-01,customer1201@mail.com,9900001201,Bengaluru,State,India,2024-01-01
CUST01202,Customer 1202,Female,1995-01-01,customer1202@mail.com,9900001202,Chennai,State,India,2024-01-01
CUST01203,Customer 1203,Male,1995-01-01,customer1203@mail.com,9900001203,Mumbai,State,India,2024-01-01
CUST01204,Customer 1204,Female,1995-01-01,customer1204@mail.com,9900001204,Delhi,State,India,2024-01-01
CUST01205,Customer 1205,Male,1995-01-01,customer1205@mail.com,9900001205,Pune,State,India,2024-01-01
CUST01206,Customer 1206,Female,1995-01-01,customer1206@mail.com,9900001206,Vijayawada,State,India,2024-01-01
CUST01207,Customer 1207,Male,1995-01-01,customer1207@mail.com,9900001207,Visakhapatnam,State,India,2024-01-01
CUST01208,Customer 1208,Female,1995-01-01,customer1208@mail.com,9900001208,Jaipur,State,India,2024-01-01
CUST01209,Customer 1209,Male,1995-01-01,customer1209@mail.com,9900001209,Ahmedabad,State,India,2024-01-01
CUST01210,Customer 1210,Female,1995-01-01,customer1210@mail.com,9900001210,Hyderabad,State,India,2024-01-01
CUST01211,Customer 1211,Male,1995-01-01,customer1211@mail.com,9900001211,Bengaluru,State,India,2024-01-01
CUST01212,Customer 1212,Female,1995-01-01,customer1212@mail.com,9900001212,Chennai,State,India,2024-01-01
CUST01213,Customer 1213,Male,1995-01-01,customer1213@mail.com,9900001213,Mumbai,State,India,2024-01-01
CUST01214,Customer 1214,Female,1995-01-01,customer1214@mail.com,9900001214,Delhi,State,India,2024-01-01
CUST01215,Customer 1215,Male,1995-01-01,customer1215@mail.com,9900001215,Pune,State,India,2024-01-01
CUST01216,Customer 1216,Female,1995-01-01,customer1216@mail.com,9900001216,Vijayawada,State,India,2024-01-01
CUST01217,Customer 1217,Male,1995-01-01,customer1217@mail.com,9900001217,Visakhapatnam,State,India,2024-01-01
CUST01218,Customer 1218,Female,1995-01-01,customer1218@mail.com,9900001218,Jaipur,State,India,2024-01-01
CUST01219,Customer 1219,Male,1995-01-01,customer1219@mail.com,9900001219,Ahmedabad,State,India,2024-01-01
CUST01220,Customer 1220,Female,1995-01-01,customer1220@mail.com,9900001220,Hyderabad,State,India,2024-01-01
CUST01221,Customer 1221,Male,1995-01-01,customer1221@mail.com,9900001221,Bengaluru,State,India,2024-01-01
CUST01222,Customer 1222,Female,1995-01-01,customer1222@mail.com,9900001222,Chennai,State,India,2024-01-01
CUST01223,Customer 1223,Male,1995-01-01,customer1223@mail.com,9900001223,Mumbai,State,India,2024-01-01
CUST01224,Customer 1224,Female,1995-01-01,customer1224@mail.com,9900001224,Delhi,State,India,2024-01-01
CUST01225,Customer 1225,Male,1995-01-01,customer1225@mail.com,9900001225,Pune,State,India,2024-01-01
CUST01226,Customer 1226,Female,1995-01-01,customer1226@mail.com,9900001226,Vijayawada,State,India,2024-01-01
CUST01227,Customer 1227,Male,1995-01-01,customer1227@mail.com,9900001227,Visakhapatnam,State,India,2024-01-01
CUST01228,Customer 1228,Female,1995-01-01,customer1228@mail.com,9900001228,Jaipur,State,India,2024-01-01
CUST01229,Customer 1229,Male,1995-01-01,customer1229@mail.com,9900001229,Ahmedabad,State,India,2024-01-01
CUST01230,Customer 1230,Female,1995-01-01,customer1230@mail.com,9900001230,Hyderabad,State,India,2024-01-01
CUST01231,Customer 1231,Male,1995-01-01,customer1231@mail.com,9900001231,Bengaluru,State,India,2024-01-01
CUST01232,Customer 1232,Female,1995-01-01,customer1232@mail.com,9900001232,Chennai,State,India,2024-01-01
CUST01233,Customer 1233,Male,1995-01-01,customer1233@mail.com,9900001233,Mumbai,State,India,2024-01-01
CUST01234,Customer 1234,Female,1995-01-01,customer1234@mail.com,9900001234,Delhi,State,India,2024-01-01
CUST01235,Customer 1235,Male,1995-01-01,customer1235@mail.com,9900001235,Pune,State,India,2024-01-01
CUST01236,Customer 1236,Female,1995-01-01,customer1236@mail.com,9900001236,Vijayawada,State,India,2024-01-01
CUST01237,Customer 1237,Male,1995-01-01,customer1237@mail.com,9900001237,Visakhapatnam,State,India,2024-01-01
CUST01238,Customer 1238,Female,1995-01-01,customer1238@mail.com,9900001238,Jaipur,State,India,2024-01-01
CUST01239,Customer 1239,Male,1995-01-01,customer1239@mail.com,9900001239,Ahmedabad,State,India,2024-01-01
CUST01240,Customer 1240,Female,1995-01-01,customer1240@mail.com,9900001240,Hyderabad,State,India,2024-01-01
CUST01241,Customer 1241,Male,1995-01-01,customer1241@mail.com,9900001241,Bengaluru,State,India,2024-01-01
CUST01242,Customer 1242,Female,1995-01-01,customer1242@mail.com,9900001242,Chennai,State,India,2024-01-01
CUST01243,Customer 1243,Male,1995-01-01,customer1243@mail.com,9900001243,Mumbai,State,India,2024-01-01
CUST01244,Customer 1244,Female,1995-01-01,customer1244@mail.com,9900001244,Delhi,State,India,2024-01-01
CUST01245,Customer 1245,Male,1995-01-01,customer1245@mail.com,9900001245,Pune,State,India,2024-01-01
CUST01246,Customer 1246,Female,1995-01-01,customer1246@mail.com,9900001246,Vijayawada,State,India,2024-01-01
CUST01247,Customer 1247,Male,1995-01-01,customer1247@mail.com,9900001247,Visakhapatnam,State,India,2024-01-01
CUST01248,Customer 1248,Female,1995-01-01,customer1248@mail.com,9900001248,Jaipur,State,India,2024-01-01
CUST01249,Customer 1249,Male,1995-01-01,customer1249@mail.com,9900001249,Ahmedabad,State,India,2024-01-01
CUST01250,Customer 1250,Female,1995-01-01,customer1250@mail.com,9900001250,Hyderabad,State,India,2024-01-01
CUST01251,Customer 1251,Male,1995-01-01,customer1251@mail.com,9900001251,Bengaluru,State,India,2024-01-01
CUST01252,Customer 1252,Female,1995-01-01,customer1252@mail.com,9900001252,Chennai,State,India,2024-01-01
CUST01253,Customer 1253,Male,1995-01-01,customer1253@mail.com,9900001253,Mumbai,State,India,2024-01-01
CUST01254,Customer 1254,Female,1995-01-01,customer1254@mail.com,9900001254,Delhi,State,India,2024-01-01
CUST01255,Customer 1255,Male,1995-01-01,customer1255@mail.com,9900001255,Pune,State,India,2024-01-01
CUST01256,Customer 1256,Female,1995-01-01,customer1256@mail.com,9900001256,Vijayawada,State,India,2024-01-01
CUST01257,Customer 1257,Male,1995-01-01,customer1257@mail.com,9900001257,Visakhapatnam,State,India,2024-01-01
CUST01258,Customer 1258,Female,1995-01-01,customer1258@mail.com,9900001258,Jaipur,State,India,2024-01-01
CUST01259,Customer 1259,Male,1995-01-01,customer1259@mail.com,9900001259,Ahmedabad,State,India,2024-01-01
CUST01260,Customer 1260,Female,1995-01-01,customer1260@mail.com,9900001260,Hyderabad,State,India,2024-01-01
CUST01261,Customer 1261,Male,1995-01-01,customer1261@mail.com,9900001261,Bengaluru,State,India,2024-01-01
CUST01262,Customer 1262,Female,1995-01-01,customer1262@mail.com,9900001262,Chennai,State,India,2024-01-01
CUST01263,Customer 1263,Male,1995-01-01,customer1263@mail.com,9900001263,Mumbai,State,India,2024-01-01
CUST01264,Customer 1264,Female,1995-01-01,customer1264@mail.com,9900001264,Delhi,State,India,2024-01-01
CUST01265,Customer 1265,Male,1995-01-01,customer1265@mail.com,9900001265,Pune,State,India,2024-01-01
CUST01266,Customer 1266,Female,1995-01-01,customer1266@mail.com,9900001266,Vijayawada,State,India,2024-01-01
CUST01267,Customer 1267,Male,1995-01-01,customer1267@mail.com,9900001267,Visakhapatnam,State,India,2024-01-01
CUST01268,Customer 1268,Female,1995-01-01,customer1268@mail.com,9900001268,Jaipur,State,India,2024-01-01
CUST01269,Customer 1269,Male,1995-01-01,customer1269@mail.com,9900001269,Ahmedabad,State,India,2024-01-01
CUST01270,Customer 1270,Female,1995-01-01,customer1270@mail.com,9900001270,Hyderabad,State,India,2024-01-01
CUST01271,Customer 1271,Male,1995-01-01,customer1271@mail.com,9900001271,Bengaluru,State,India,2024-01-01
CUST01272,Customer 1272,Female,1995-01-01,customer1272@mail.com,9900001272,Chennai,State,India,2024-01-01
CUST01273,Customer 1273,Male,1995-01-01,customer1273@mail.com,9900001273,Mumbai,State,India,2024-01-01
CUST01274,Customer 1274,Female,1995-01-01,customer1274@mail.com,9900001274,Delhi,State,India,2024-01-01
CUST01275,Customer 1275,Male,1995-01-01,customer1275@mail.com,9900001275,Pune,State,India,2024-01-01
CUST01276,Customer 1276,Female,1995-01-01,customer1276@mail.com,9900001276,Vijayawada,State,India,2024-01-01
CUST01277,Customer 1277,Male,1995-01-01,customer1277@mail.com,9900001277,Visakhapatnam,State,India,2024-01-01
CUST01278,Customer 1278,Female,1995-01-01,customer1278@mail.com,9900001278,Jaipur,State,India,2024-01-01
CUST01279,Customer 1279,Male,1995-01-01,customer1279@mail.com,9900001279,Ahmedabad,State,India,2024-01-01
CUST01280,Customer 1280,Female,1995-01-01,customer1280@mail.com,9900001280,Hyderabad,State,India,2024-01-01
CUST01281,Customer 1281,Male,1995-01-01,customer1281@mail.com,9900001281,Bengaluru,State,India,2024-01-01
